,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
The Defuriator,"(('is', 'VBZ'), 3)","(('stop', 'VB'), 2)","(('that', 'WDT'), 2)","(('feeling', 'NN'), 2)","(('very', 'RB'), 2)","(('angry', 'JJ'), 2)","(('can', 'MD'), 2)","(('me', 'PRP'), 2)","(('I', 'PRP'), 1)","(('situation', 'NN'), 1)","(('probably', 'RB'), 1)","(('almost', 'RB'), 1)","(('worse', 'JJR'), 1)","(('emotion', 'NN'), 1)","(('their', 'PRP$'), 1)","(('scary', 'JJ'), 1)","(('self-regulate', 'JJ'), 1)","(('Armed', 'VBN'), 1)","(('express', 'VB'), 1)","(('bit', 'NN'), 1)"
The Depre-shunner,"(('I', 'PRP'), 5)","(('was', 'VBD'), 3)","(('would', 'MD'), 3)","(('beautiful', 'JJ'), 2)","(('my', 'PRP$'), 2)","(('gold', 'NN'), 1)","(('walk', 'VB'), 1)","(('middle', 'JJ'), 1)","(('miss', 'VB'), 1)","(('down', 'RP'), 1)","(('recovery', 'NN'), 1)","(('pass', 'VB'), 1)","(('church', 'NN'), 1)","(('misery', 'NN'), 1)","(('public', 'JJ'), 1)","(('transportation', 'NN'), 1)","(('focused', 'VBN'), 1)","(('look', 'VB'), 1)","(('roof', 'NN'), 1)","(('too', 'RB'), 1)"
The Deshamer,"(('I', 'PRP'), 25)","(('was', 'VBD'), 11)","(('me', 'PRP'), 7)","(('is', 'VBZ'), 7)","((""n't"", 'RB'), 6)","(('my', 'PRP$'), 6)","(('it', 'PRP'), 5)","(('that', 'WDT'), 4)","(('have', 'VB'), 4)","(('do', 'VBP'), 3)","(('could', 'MD'), 3)","(('them', 'PRP'), 3)","(('pot', 'NN'), 3)","(('There', 'EX'), 3)","(('had', 'VBD'), 2)","(('shame', 'NN'), 2)","(('up', 'RP'), 2)","((""'m"", 'VBP'), 2)","(('believe', 'VB'), 2)","(('be', 'VB'), 2)"
The Destigmatizer,"(('I', 'PRP'), 13)","(('it', 'PRP'), 10)","(('is', 'VBZ'), 6)","(('they', 'PRP'), 5)","(('my', 'PRP$'), 5)","(('was', 'VBD'), 4)","(('stigma', 'NN'), 4)","(('very', 'RB'), 3)","(('It', 'PRP'), 3)","(('me', 'PRP'), 3)","(('addicted', 'VBN'), 3)","((""'d"", 'MD'), 3)","(('have', 'VB'), 2)","(('one', 'NN'), 2)","(('able', 'JJ'), 2)","(('being', 'VBG'), 2)","(('tell', 'VB'), 2)","(('closest', 'JJS'), 2)","(('common', 'JJ'), 2)","(('everyone', 'NN'), 2)"
The Dynamotivator,"(('I', 'PRP'), 99)","(('my', 'PRP$'), 54)","(('am', 'VBP'), 29)","(('it', 'PRP'), 25)","(('was', 'VBD'), 23)","(('me', 'PRP'), 18)","(('motivation', 'NN'), 13)","(('addiction', 'NN'), 12)","(('is', 'VBZ'), 11)","(('had', 'VBD'), 10)","(('recovery', 'NN'), 10)","(('My', 'PRP$'), 10)","(('drugs', 'NNS'), 9)","(('are', 'VBP'), 8)","(('you', 'PRP'), 8)","(('Today', 'NN'), 8)","(('up', 'RP'), 7)","(('have', 'VBP'), 6)","(('problem', 'NN'), 6)","(('life', 'NN'), 6)"
The Empathologist,"(('I', 'PRP'), 54)","(('my', 'PRP$'), 15)","(('me', 'PRP'), 12)","(('was', 'VBD'), 10)","(('it', 'PRP'), 10)","(('recovery', 'NN'), 8)","(('is', 'VBZ'), 7)","(('share', 'NN'), 6)","(('help', 'VB'), 6)","(('can', 'MD'), 6)","(('could', 'MD'), 5)","(('who', 'WP'), 5)","(('not', 'RB'), 5)","(('am', 'VBP'), 5)","(('help', 'NN'), 5)","(('they', 'PRP'), 4)","(('always', 'RB'), 4)","(('when', 'WRB'), 4)","(('have', 'VBP'), 4)","(('person', 'NN'), 4)"
The First Amender,"(('I', 'PRP'), 41)","(('amends', 'NNS'), 12)","(('me', 'PRP'), 11)","(('my', 'PRP$'), 10)","(('is', 'VBZ'), 9)","(('did', 'VBD'), 9)","(('make', 'VB'), 7)","(('making', 'VBG'), 6)","(('will', 'MD'), 5)","(('what', 'WP'), 5)","(('had', 'VBD'), 4)","(('have', 'VBP'), 4)","(('that', 'WDT'), 4)","(('was', 'VBD'), 4)","(('people', 'NNS'), 4)","(('it', 'PRP'), 4)","(('be', 'VB'), 3)","(('they', 'PRP'), 3)","(('past', 'JJ'), 3)","(('someone', 'NN'), 3)"
The Flawbreaker,"(('I', 'PRP'), 8)","(('my', 'PRP$'), 8)","(('me', 'PRP'), 6)","(('is', 'VBZ'), 5)","(('not', 'RB'), 4)","(('vulnerable', 'JJ'), 3)","(('am', 'VBP'), 3)","(('Relapse', 'NNP'), 2)","(('they', 'PRP'), 2)","(('don＊t', 'VBP'), 2)","(('Today', 'NN'), 2)","(('recovery', 'NN'), 2)","(('make', 'VBP'), 2)","(('accept', 'VBP'), 2)","(('today', 'NN'), 1)","(('beautiful', 'JJ'), 1)","(('exist', 'VBP'), 1)","(('comfort', 'NN'), 1)","(('strengths', 'NNS'), 1)","(('build', 'VB'), 1)"
The Hopenotizer,"(('I', 'PRP'), 17)","(('clean', 'JJ'), 4)","(('get', 'VB'), 3)","(('was', 'VBD'), 3)","(('am', 'VBP'), 3)","(('had', 'VBD'), 2)","(('too', 'RB'), 2)","(('could', 'MD'), 2)","(('my', 'PRP$'), 2)","(('is', 'VBZ'), 2)","(('only', 'RB'), 2)","(('life', 'NN'), 2)","(('slate', 'NN'), 2)","(('still', 'RB'), 1)","(('There', 'EX'), 1)","(('time', 'NN'), 1)","(('not', 'RB'), 1)","(('using', 'VBG'), 1)","(('fate', 'NN'), 1)","(('grateful', 'JJ'), 1)"
The Irrita-shunner,"(('I', 'PRP'), 7)","(('me', 'PRP'), 4)","(('how', 'WRB'), 3)","(('my', 'PRP$'), 3)","(('anger', 'NN'), 3)","(('It', 'PRP'), 3)","(('others', 'NNS'), 3)","(('more', 'RBR'), 3)","(('kind', 'NN'), 2)","(('am', 'VBP'), 2)","(('be', 'VB'), 2)","(('it', 'PRP'), 2)","(('is', 'VBZ'), 2)","(('get', 'VBP'), 1)","(('do', 'VBP'), 1)","(('get', 'VB'), 1)","(('doesn＊t', 'VBZ'), 1)","(('clean', 'JJ'), 1)","(('usually', 'RB'), 1)","(('creative', 'JJ'), 1)"
The Mindfulizer,"(('I', 'PRP'), 36)","(('it', 'PRP'), 11)","(('my', 'PRP$'), 9)","(('have', 'VBP'), 8)","(('is', 'VBZ'), 8)","(('can', 'MD'), 7)","(('me', 'PRP'), 6)","(('now', 'RB'), 5)","(('free', 'JJ'), 5)","(('what', 'WP'), 5)","(('was', 'VBD'), 5)","(('food', 'NN'), 5)","(('today', 'NN'), 4)","(('just', 'RB'), 4)","(('that', 'WDT'), 4)","(('be', 'VB'), 4)","(('life', 'NN'), 3)","(('you', 'PRP'), 3)","(('do', 'VBP'), 3)","(('how', 'WRB'), 3)"
The Momentumizer ,"(('I', 'PRP'), 18)","(('is', 'VBZ'), 11)","(('my', 'PRP$'), 8)","(('it', 'PRP'), 5)","(('be', 'VB'), 4)","(('recovery', 'NN'), 4)","(('have', 'VBP'), 4)","(('It', 'PRP'), 4)","(('time', 'NN'), 4)","(('life', 'NN'), 3)","(('that', 'WDT'), 3)","(('new', 'JJ'), 3)","(('bridges', 'NNS'), 3)","(('urges', 'NNS'), 3)","(('still', 'RB'), 3)","(('move', 'VB'), 2)","(('important', 'JJ'), 2)","(('sit', 'NN'), 2)","(('days', 'NNS'), 2)","(('ways', 'NNS'), 2)"
The Procrastina-shunner,"(('I', 'PRP'), 86)","(('my', 'PRP$'), 41)","(('was', 'VBD'), 14)","(('am', 'VBP'), 13)","(('is', 'VBZ'), 10)","(('be', 'VB'), 9)","(('me', 'PRP'), 9)","(('want', 'VBP'), 8)","(('it', 'PRP'), 8)","(('lazy', 'JJ'), 7)","(('get', 'VB'), 6)","(('something', 'NN'), 6)","(('don＊t', 'VBP'), 5)","(('do', 'VB'), 5)","(('still', 'RB'), 5)","(('life', 'NN'), 5)","(('things', 'NNS'), 5)","(('not', 'RB'), 5)","(('could', 'MD'), 4)","(('When', 'WRB'), 4)"
The Soulutionizer,"(('I', 'PRP'), 10)","(('my', 'PRP$'), 7)","(('plan', 'NN'), 4)","(('am', 'VBP'), 3)","(('is', 'VBZ'), 3)","(('stress', 'NN'), 3)","(('have', 'VBP'), 3)","(('not', 'RB'), 2)","(('out', 'RP'), 2)","(('work', 'NN'), 2)","(('myself', 'PRP'), 2)","(('My', 'PRP$'), 2)","(('may', 'MD'), 2)","(('are', 'VBP'), 2)","(('mood', 'NN'), 2)","(('situation', 'NN'), 1)","(('had', 'VBD'), 1)","(('goal', 'NN'), 1)","(('feel', 'VBP'), 1)","(('soother', 'NN'), 1)"
The Successcalator,"(('I', 'PRP'), 74)","(('my', 'PRP$'), 31)","(('me', 'PRP'), 20)","(('is', 'VBZ'), 19)","(('will', 'MD'), 17)","(('it', 'PRP'), 12)","(('God', 'NNP'), 11)","(('was', 'VBD'), 11)","(('recovery', 'NN'), 10)","(('am', 'VBP'), 10)","(('not', 'RB'), 9)","(('are', 'VBP'), 9)","(('when', 'WRB'), 8)","(('them', 'PRP'), 8)","(('way', 'NN'), 7)","(('can', 'MD'), 7)","(('we', 'PRP'), 7)","(('work', 'NN'), 7)","(('one', 'CD'), 7)","(('be', 'VB'), 6)"
The Wellectrifier,"(('I', 'PRP'), 25)","(('life', 'NN'), 8)","(('me', 'PRP'), 8)","(('was', 'VBD'), 7)","(('my', 'PRP$'), 5)","(('it', 'PRP'), 5)","(('not', 'RB'), 3)","(('drugs', 'NNS'), 3)","(('they', 'PRP'), 3)","(('When', 'WRB'), 3)","(('how', 'WRB'), 3)","(('gutter', 'NN'), 3)","(('had', 'VBD'), 2)","((""n't"", 'RB'), 2)","(('appreciate', 'VBP'), 2)","(('got', 'VBD'), 2)","(('sent', 'VBD'), 2)","(('very', 'RB'), 2)","(('people', 'NNS'), 2)","(('action', 'NN'), 2)"
The Wellifier ,"(('I', 'PRP'), 6)","(('is', 'VBZ'), 5)","(('discomfort', 'NN'), 4)","(('stress', 'NN'), 3)","(('am', 'VBP'), 3)","(('feelings', 'NNS'), 3)","(('it', 'PRP'), 3)","(('not', 'RB'), 2)","(('will', 'MD'), 2)","(('Tolerating', 'VBG'), 2)","(('myself', 'PRP'), 2)","(('my', 'PRP$'), 2)","(('use', 'VB'), 2)","(('them', 'PRP'), 2)","(('situation', 'NN'), 1)","(('using', 'VBG'), 1)","(('pass', 'VB'), 1)","(('relieves', 'NNS'), 1)","(('Feeling', 'NN'), 1)","(('other', 'JJ'), 1)"
Thought Auditor,"(('I', 'PRP'), 17)","(('my', 'PRP$'), 10)","(('thoughts', 'NNS'), 5)","(('are', 'VBP'), 3)","(('have', 'VBP'), 3)","(('negative', 'JJ'), 2)","(('be', 'VB'), 2)","(('they', 'PRP'), 2)","(('myself', 'PRP'), 2)","(('when', 'WRB'), 2)","(('them', 'PRP'), 2)","(('it', 'PRP'), 2)","(('Am', 'VBP'), 2)","(('ones', 'NNS'), 2)","(('tossed', 'VBN'), 2)","(('don＊t', 'VBP'), 2)","(('often', 'RB'), 2)","(('simply', 'RB'), 2)","(('sober', 'JJ'), 1)","(('get', 'VBP'), 1)"
Thy Will Be Doner,"(('I', 'PRP'), 32)","(('my', 'PRP$'), 17)","(('is', 'VBZ'), 14)","(('God', 'NNP'), 11)","(('me', 'PRP'), 10)","(('am', 'VBP'), 6)","(('will', 'MD'), 5)","(('can', 'MD'), 5)","(('it', 'PRP'), 5)","(('life', 'NN'), 4)","(('when', 'WRB'), 4)","(('not', 'RB'), 4)","(('have', 'VBP'), 4)","(('that', 'WDT'), 4)","(('do', 'VB'), 4)","(('always', 'RB'), 3)","(('what', 'WP'), 3)","(('was', 'VBD'), 3)","(('things', 'NNS'), 3)","(('next', 'JJ'), 3)"
Torment Terminator,"(('I', 'PRP'), 116)","(('my', 'PRP$'), 47)","(('was', 'VBD'), 33)","(('me', 'PRP'), 31)","(('it', 'PRP'), 28)","(('is', 'VBZ'), 24)","((""'d"", 'MD'), 15)","(('life', 'NN'), 15)","(('were', 'VBD'), 13)","((""n't"", 'RB'), 11)","(('addiction', 'NN'), 11)","(('not', 'RB'), 10)","(('It', 'PRP'), 10)","(('be', 'VB'), 9)","(('that', 'WDT'), 9)","(('drugs', 'NNS'), 9)","(('myself', 'PRP'), 9)","(('just', 'RB'), 9)","(('get', 'VB'), 8)","(('would', 'MD'), 8)"
Trigger Auditor,"(('I', 'PRP'), 35)","(('my', 'PRP$'), 19)","(('me', 'PRP'), 13)","(('is', 'VBZ'), 11)","(('triggers', 'NNS'), 8)","((""n't"", 'RB'), 8)","(('be', 'VB'), 7)","(('it', 'PRP'), 7)","(('had', 'VBD'), 6)","(('they', 'PRP'), 6)","(('was', 'VBD'), 5)","(('addiction', 'NN'), 5)","(('myself', 'PRP'), 4)","(('what', 'WP'), 4)","(('too', 'RB'), 4)","(('did', 'VBD'), 4)","((""'s"", 'VBZ'), 4)","(('out', 'RP'), 3)","(('go', 'VB'), 3)","(('back', 'RB'), 3)"
Trigger SOS＊r,"(('I', 'PRP'), 46)","(('my', 'PRP$'), 12)","(('me', 'PRP'), 12)","(('is', 'VBZ'), 10)","(('it', 'PRP'), 10)","(('can', 'MD'), 8)","(('are', 'VBP'), 7)","(('thoughts', 'NNS'), 7)","(('was', 'VBD'), 7)","(('be', 'VB'), 6)","(('food', 'NN'), 6)","(('could', 'MD'), 5)","(('feel', 'VBP'), 5)","(('them', 'PRP'), 5)","(('have', 'VBP'), 5)","(('up', 'RP'), 4)","(('that', 'WDT'), 4)","(('get', 'VB'), 4)","(('only', 'RB'), 4)","(('Sometimes', 'RB'), 4)"
Trigger Transformer,"(('I', 'PRP'), 28)","(('my', 'PRP$'), 13)","(('it', 'PRP'), 9)","(('is', 'VBZ'), 7)","(('can', 'MD'), 5)","(('learned', 'VBD'), 4)","(('transform', 'VB'), 4)","(('me', 'PRP'), 4)","(('had', 'VBD'), 3)","(('how', 'WRB'), 3)","(('became', 'VBD'), 3)","(('things', 'NNS'), 3)","(('time', 'NN'), 3)","(('positive', 'JJ'), 3)","(('that', 'WDT'), 3)","(('not', 'RB'), 3)","(('feelings', 'NNS'), 3)","(('triggers', 'NNS'), 3)","(('up', 'RP'), 2)","(('life', 'NN'), 2)"
Trigger Trespasser,"(('I', 'PRP'), 46)","(('my', 'PRP$'), 17)","(('it', 'PRP'), 13)","(('going', 'VBG'), 12)","((""'m"", 'VBP'), 11)","(('me', 'PRP'), 10)","(('is', 'VBZ'), 8)","(('are', 'VBP'), 8)","(('go', 'VB'), 7)","(('have', 'VBP'), 7)","(('was', 'VBD'), 7)","(('pot', 'NN'), 6)","(('that', 'WDT'), 6)","(('could', 'MD'), 5)","(('they', 'PRP'), 5)","(('them', 'PRP'), 5)","(('can', 'MD'), 5)","(('addiction', 'NN'), 5)","(('one', 'CD'), 5)","(('triggers', 'NNS'), 5)"
Trigger X＊r,"(('I', 'PRP'), 53)","(('my', 'PRP$'), 18)","(('it', 'PRP'), 18)","(('is', 'VBZ'), 16)","(('me', 'PRP'), 15)","(('triggers', 'NNS'), 10)","(('am', 'VBP'), 9)","(('that', 'WDT'), 8)","(('addiction', 'NN'), 7)","((""n't"", 'RB'), 6)","(('had', 'VBD'), 5)","(('up', 'RP'), 5)","(('not', 'RB'), 5)","(('when', 'WRB'), 5)","(('things', 'NNS'), 5)","(('them', 'PRP'), 5)","(('was', 'VBD'), 5)","(('can', 'MD'), 5)","(('life', 'NN'), 4)","(('have', 'VBP'), 4)"
Triggers 101'r,"(('I', 'PRP'), 25)","(('can', 'MD'), 11)","(('my', 'PRP$'), 9)","(('triggers', 'NNS'), 9)","(('will', 'MD'), 6)","(('me', 'PRP'), 5)","(('get', 'VB'), 4)","(('is', 'VBZ'), 4)","(('that', 'WDT'), 4)","(('recovery', 'NN'), 4)","(('not', 'RB'), 3)","(('am', 'VBP'), 3)","(('be', 'VB'), 3)","(('positive', 'JJ'), 3)","(('give', 'VB'), 2)","(('away', 'RP'), 2)","(('life', 'NN'), 2)","(('avoid', 'VB'), 2)","(('they', 'PRP'), 2)","(('emotional', 'JJ'), 2)"
Troubles TBH＊r,"(('I', 'PRP'), 13)","(('will', 'MD'), 4)","(('can', 'MD'), 4)","(('my', 'PRP$'), 3)","(('me', 'PRP'), 3)","(('it', 'PRP'), 3)","(('back', 'RB'), 2)","(('control', 'VB'), 2)","(('wave', 'NN'), 2)","(('is', 'VBZ'), 2)","(('way', 'NN'), 1)","(('imagine', 'VBP'), 1)","(('vocabulary', 'NN'), 1)","(('not', 'RB'), 1)","(('shit', 'NN'), 1)","(('Things', 'NNS'), 1)","(('best', 'JJS'), 1)","(('gets', 'VBZ'), 1)","(('know', 'VBP'), 1)","(('overcoming', 'VBG'), 1)"
Urge Auditor,"(('I', 'PRP'), 41)","(('my', 'PRP$'), 10)","(('was', 'VBD'), 7)","(('me', 'PRP'), 7)","(('urge', 'NN'), 6)","(('very', 'RB'), 6)","(('is', 'VBZ'), 6)","(('can', 'MD'), 5)","(('do', 'VBP'), 4)","(('think', 'VBP'), 4)","(('recovery', 'NN'), 4)","(('them', 'PRP'), 4)","(('are', 'VBP'), 4)","(('am', 'VBP'), 4)","(('withdrawal', 'NN'), 4)","(('it', 'PRP'), 4)","(('get', 'VBP'), 3)","(('what', 'WP'), 3)","(('when', 'WRB'), 3)","(('kept', 'VBD'), 3)"
Urge Namerizer,"(('I', 'PRP'), 18)","(('is', 'VBZ'), 11)","(('my', 'PRP$'), 8)","(('it', 'PRP'), 6)","(('afraid', 'JJ'), 5)","(('have', 'VBP'), 5)","(('am', 'VBP'), 4)","(('urge', 'NN'), 3)","(('name', 'VB'), 3)","(('will', 'MD'), 3)","(('It', 'PRP'), 3)","(('me', 'PRP'), 3)","(('fear', 'NN'), 3)","(('person', 'NN'), 3)","((""'m"", 'VBP'), 2)","(('be', 'VB'), 2)","(('really', 'RB'), 2)","(('things', 'NNS'), 2)","(('tough', 'JJ'), 2)","(('what', 'WP'), 2)"
Urge Purger,"(('I', 'PRP'), 46)","(('is', 'VBZ'), 26)","(('it', 'PRP'), 20)","(('my', 'PRP$'), 16)","(('me', 'PRP'), 16)","(('was', 'VBD'), 14)","(('It', 'PRP'), 11)","(('pot', 'NN'), 9)","((""n't"", 'RB'), 8)","(('easy', 'JJ'), 6)","(('addiction', 'NN'), 6)","((""'s"", 'VBZ'), 6)","(('have', 'VB'), 6)","(('that', 'WDT'), 5)","(('do', 'VBP'), 5)","(('urges', 'NNS'), 5)","(('had', 'VBD'), 4)","(('life', 'NN'), 4)","(('what', 'WP'), 4)","(('even', 'RB'), 4)"
Urge X＊r,"(('I', 'PRP'), 40)","(('is', 'VBZ'), 16)","(('my', 'PRP$'), 15)","(('me', 'PRP'), 12)","(('have', 'VBP'), 11)","(('it', 'PRP'), 10)","(('are', 'VBP'), 9)","(('them', 'PRP'), 8)","(('can', 'MD'), 7)","(('control', 'NN'), 6)","(('urges', 'NNS'), 6)","(('be', 'VB'), 5)","(('that', 'WDT'), 5)","(('not', 'RB'), 5)","(('was', 'VBD'), 5)","(('am', 'VBP'), 5)","((""n't"", 'RB'), 5)","(('they', 'PRP'), 4)","(('control', 'VB'), 4)","(('up', 'RP'), 4)"
VULNERABILITY / Radical self honesty,"(('I', 'PRP'), 115)","(('my', 'PRP$'), 54)","(('me', 'PRP'), 33)","(('is', 'VBZ'), 28)","(('was', 'VBD'), 23)","(('it', 'PRP'), 23)","(('myself', 'PRP'), 19)","(('had', 'VBD'), 13)","(('not', 'RB'), 13)","(('am', 'VBP'), 12)","(('can', 'MD'), 11)","(('addiction', 'NN'), 10)","((""n't"", 'RB'), 10)","(('be', 'VB'), 9)","(('life', 'NN'), 9)","(('accept', 'VB'), 8)","(('even', 'RB'), 8)","(('have', 'VB'), 8)","(('honesty', 'NN'), 7)","(('could', 'MD'), 7)"
VULNERABILITY / admit,"(('I', 'PRP'), 66)","(('my', 'PRP$'), 28)","(('it', 'PRP'), 18)","(('me', 'PRP'), 12)","(('was', 'VBD'), 11)","(('is', 'VBZ'), 10)","(('myself', 'PRP'), 9)","(('am', 'VBP'), 8)","(('not', 'RB'), 7)","(('things', 'NNS'), 7)","(('when', 'WRB'), 6)","(('have', 'VBP'), 6)","(('did', 'VBD'), 6)","(('addiction', 'NN'), 6)","(('would', 'MD'), 6)","(('her', 'PRP$'), 6)","(('be', 'VB'), 5)","(('When', 'WRB'), 5)","(('blame', 'VB'), 5)","(('actions', 'NNS'), 5)"
VULNERABILITY / connections,"(('I', 'PRP'), 90)","(('my', 'PRP$'), 24)","(('was', 'VBD'), 17)","(('it', 'PRP'), 11)","(('life', 'NN'), 10)","(('is', 'VBZ'), 10)","(('am', 'VBP'), 10)","(('me', 'PRP'), 9)","(('bridges', 'NNS'), 8)","(('had', 'VBD'), 7)","((""n't"", 'RB'), 7)","(('myself', 'PRP'), 7)","(('would', 'MD'), 7)","(('that', 'WDT'), 7)","(('what', 'WP'), 6)","(('when', 'WRB'), 6)","(('not', 'RB'), 6)","(('could', 'MD'), 5)","(('recovery', 'NN'), 5)","(('are', 'VBP'), 5)"
VULNERABILITY / give and receive,"(('I', 'PRP'), 8)","(('my', 'PRP$'), 4)","(('are', 'VBP'), 4)","(('you', 'PRP'), 3)","(('have', 'VBP'), 3)","(('they', 'PRP'), 2)","(('rooms', 'NNS'), 2)","(('is', 'VBZ'), 2)","(('who', 'WP'), 2)","(('work', 'VBP'), 2)","(('helping', 'VBG'), 2)","(('think', 'VBP'), 1)","(('see', 'VB'), 1)","(('receive', 'VBP'), 1)","(('anything', 'NN'), 1)","(('timers', 'NNS'), 1)","(('People', 'NNS'), 1)","(('foods', 'NNS'), 1)","(('sharing', 'VBG'), 1)","(('seen', 'VBN'), 1)"
VULNERABILITY / listen to others,"(('I', 'PRP'), 83)","(('my', 'PRP$'), 48)","(('me', 'PRP'), 33)","(('am', 'VBP'), 16)","(('is', 'VBZ'), 14)","(('was', 'VBD'), 14)","(('it', 'PRP'), 14)","(('myself', 'PRP'), 13)","(('can', 'MD'), 12)","(('recovery', 'NN'), 10)","(('be', 'VB'), 8)","(('when', 'WRB'), 7)","(('friends', 'NNS'), 7)","(('others', 'NNS'), 7)","(('have', 'VBP'), 6)","(('will', 'MD'), 6)","(('not', 'RB'), 6)","(('who', 'WP'), 6)","(('would', 'MD'), 6)","(('help', 'VB'), 6)"
VULNERABILITY / mistakes & learning,"(('I', 'PRP'), 131)","(('my', 'PRP$'), 45)","(('me', 'PRP'), 27)","(('was', 'VBD'), 23)","(('is', 'VBZ'), 20)","(('not', 'RB'), 16)","(('it', 'PRP'), 16)","(('myself', 'PRP'), 13)","(('excuses', 'NNS'), 11)","(('have', 'VBP'), 10)","(('are', 'VBP'), 10)","(('God', 'NNP'), 9)","(('recovery', 'NN'), 8)","(('them', 'PRP'), 8)","(('am', 'VBP'), 8)","(('make', 'VB'), 8)","(('had', 'VBD'), 7)","((""'d"", 'MD'), 7)","(('they', 'PRP'), 7)","(('mistakes', 'NNS'), 7)"
VULNERABILITY / reach out for help,"(('I', 'PRP'), 123)","(('my', 'PRP$'), 46)","(('me', 'PRP'), 24)","(('was', 'VBD'), 20)","(('it', 'PRP'), 18)","(('have', 'VBP'), 17)","(('is', 'VBZ'), 17)","(('not', 'RB'), 14)","(('life', 'NN'), 12)","(('can', 'MD'), 12)","(('when', 'WRB'), 11)","(('am', 'VBP'), 11)","(('be', 'VB'), 10)","(('could', 'MD'), 10)","(('recovery', 'NN'), 10)","(('help', 'NN'), 10)","((""n't"", 'RB'), 9)","(('are', 'VBP'), 9)","(('that', 'WDT'), 9)","(('more', 'RBR'), 9)"
VULNERABILITY / share challenges,"(('I', 'PRP'), 25)","(('my', 'PRP$'), 12)","(('was', 'VBD'), 9)","(('me', 'PRP'), 6)","(('life', 'NN'), 4)","(('building', 'NN'), 4)","(('not', 'RB'), 4)","(('is', 'VBZ'), 4)","(('back', 'RB'), 3)","(('would', 'MD'), 3)","(('disease', 'NN'), 3)","(('problems', 'NNS'), 3)","(('It', 'PRP'), 3)","(('meeting', 'NN'), 3)","(('can', 'MD'), 3)","(('got', 'VBD'), 3)","(('more', 'RBR'), 3)","(('tiny', 'JJ'), 2)","(('drove', 'VBD'), 2)","(('I＊m', 'NNP'), 2)"
VULNERABILITY / share emotions,"(('I', 'PRP'), 29)","(('my', 'PRP$'), 10)","(('them', 'PRP'), 7)","(('was', 'VBD'), 5)","(('feelings', 'NNS'), 5)","(('conflict', 'NN'), 5)","(('emotions', 'NNS'), 4)","(('me', 'PRP'), 4)","(('is', 'VBZ'), 4)","(('more', 'JJR'), 4)","(('not', 'RB'), 3)","(('how', 'WRB'), 3)","(('it', 'PRP'), 3)","(('may', 'MD'), 3)","(('have', 'VBP'), 3)","(('had', 'VBD'), 2)","(('get', 'VB'), 2)","(('world', 'NN'), 2)","(('jealous', 'JJ'), 2)","(('further', 'RBR'), 2)"
VULNERABILITY / share relapse ,"(('I', 'PRP'), 6)","(('my', 'PRP$'), 6)","(('sponsor', 'NN'), 3)","(('me', 'PRP'), 3)","(('we', 'PRP'), 2)","(('program', 'NN'), 2)","(('share', 'NN'), 2)","(('am', 'VBP'), 2)","(('working', 'VBG'), 2)","(('very', 'RB'), 2)","(('relapse', 'NN'), 2)","(('is', 'VBZ'), 2)","(('when', 'WRB'), 2)","(('together', 'RB'), 2)","(('years', 'NNS'), 1)","(('get', 'VB'), 1)","(('stop', 'VB'), 1)","(('same', 'JJ'), 1)","(('job', 'NN'), 1)","(('almost', 'RB'), 1)"
VULNERABILITY / share with god,"(('I', 'PRP'), 7)","(('was', 'VBD'), 4)","(('my', 'PRP$'), 4)","(('me', 'PRP'), 4)","(('will', 'MD'), 3)","(('foods', 'NNS'), 2)","(('beliefs', 'NNS'), 2)","(('due', 'JJ'), 2)","(('new', 'JJ'), 2)","(('needed', 'VBD'), 2)","(('old', 'JJ'), 2)","(('My', 'PRP$'), 2)","(('God', 'NNP'), 2)","(('sole', 'NN'), 2)","(('is', 'VBZ'), 2)","(('never', 'RB'), 2)","(('down', 'RP'), 2)","(('hole', 'NN'), 2)","(('hunger', 'NN'), 2)","(('only', 'RB'), 2)"
VULNERABILITY / support from others,"(('I', 'PRP'), 187)","(('my', 'PRP$'), 70)","(('me', 'PRP'), 53)","(('is', 'VBZ'), 39)","(('was', 'VBD'), 38)","(('it', 'PRP'), 25)","(('am', 'VBP'), 18)","(('could', 'MD'), 18)","((""'m"", 'VBP'), 17)","((""n't"", 'RB'), 16)","(('be', 'VB'), 15)","(('going', 'VBG'), 14)","(('It', 'PRP'), 14)","(('myself', 'PRP'), 14)","(('have', 'VBP'), 13)","(('had', 'VBD'), 12)","(('get', 'VB'), 12)","(('that', 'WDT'), 12)","(('them', 'PRP'), 12)","(('can', 'MD'), 12)"
Values VIP＊r,"(('I', 'PRP'), 118)","(('my', 'PRP$'), 56)","(('me', 'PRP'), 23)","(('was', 'VBD'), 22)","(('is', 'VBZ'), 21)","(('will', 'MD'), 18)","(('am', 'VBP'), 16)","(('had', 'VBD'), 11)","(('God', 'NNP'), 11)","(('recovery', 'NN'), 11)","(('are', 'VBP'), 11)","(('life', 'NN'), 11)","(('not', 'RB'), 11)","(('do', 'VB'), 9)","(('can', 'MD'), 9)","(('it', 'PRP'), 9)","(('been', 'VBN'), 8)","(('way', 'NN'), 8)","(('them', 'PRP'), 8)","(('be', 'VB'), 7)"
